,u,i,ts,label,idx
146,56,24,4752568.0,0.0,147
147,24,56,4755079.0,0.0,148
148,7,37,4839251.0,0.0,149
149,37,7,4839266.0,0.0,150
150,51,5,4841776.0,0.0,151
151,5,51,4841814.0,0.0,152
152,19,44,4884678.0,0.0,153
153,44,19,4910481.0,0.0,154
154,57,50,4948630.0,0.0,155
155,58,15,4950182.0,0.0,156
156,15,58,4950702.0,0.0,157
157,59,44,5002498.0,0.0,158
158,44,59,5007168.0,0.0,159
159,60,37,5020957.0,0.0,160
160,61,37,5025352.0,0.0,161
161,37,60,5025365.0,0.0,162
162,62,37,5029305.0,0.0,163
163,37,62,5032111.0,0.0,164
164,37,61,5043157.0,0.0,165
165,63,7,5058118.0,0.0,166
166,7,63,5058274.0,0.0,167
167,44,58,5154058.0,0.0,168
168,58,44,5154164.0,0.0,169
169,64,37,5184161.0,0.0,170
170,37,64,5187718.0,0.0,171
171,63,55,5188020.0,0.0,172
172,55,63,5188088.0,0.0,173
173,64,11,5196630.0,0.0,174
174,11,64,5197282.0,0.0,175
175,65,50,5304463.0,0.0,176
176,45,37,5353807.0,0.0,177
177,50,65,5357226.0,0.0,178
178,66,45,5358410.0,0.0,179
179,45,66,5358442.0,0.0,180
180,37,45,5358443.0,0.0,181
181,24,45,5358450.0,0.0,182
182,15,29,5447469.0,0.0,183
183,29,15,5447526.0,0.0,184
184,67,45,5546810.0,0.0,185
185,45,67,5612781.0,0.0,186
186,68,4,5677946.0,0.0,187
187,4,68,5685165.0,0.0,188
188,69,44,5705685.0,0.0,189
189,44,69,5711396.0,0.0,190
190,11,70,5732146.0,0.0,191
191,58,5,5740130.0,0.0,192
192,4,45,5754932.0,0.0,193
193,45,4,5769682.0,0.0,194
194,5,58,5818647.0,0.0,195
195,71,5,5921962.0,0.0,196
196,36,59,5971585.0,0.0,197
197,59,36,5971601.0,0.0,198
198,5,71,5977953.0,0.0,199
199,71,72,5981163.0,0.0,200
200,73,71,5982043.0,0.0,201
201,17,57,6040719.0,0.0,202
202,55,72,6152754.0,0.0,203
203,7,29,6174647.0,0.0,204
204,29,7,6174659.0,0.0,205
205,74,37,6218124.0,0.0,206
206,7,47,6265853.0,0.0,207
207,75,67,6296285.0,0.0,208
208,67,75,6318781.0,0.0,209
209,76,58,6378917.0,0.0,210
210,58,76,6380327.0,0.0,211
211,77,55,6405603.0,0.0,212
212,55,77,6405624.0,0.0,213
213,51,68,6478203.0,0.0,214
214,68,51,6478412.0,0.0,215
215,76,67,6564682.0,0.0,216
216,78,11,6605277.0,0.0,217
217,11,78,6605286.0,0.0,218
218,79,37,6748321.0,0.0,219
219,51,37,6753503.0,0.0,220
220,37,51,6753568.0,0.0,221
221,67,76,6829474.0,0.0,222
222,11,16,6834150.0,0.0,223
223,80,11,6843811.0,0.0,224
224,11,80,6843936.0,0.0,225
225,81,50,6854830.0,0.0,226
226,50,81,6854856.0,0.0,227
227,53,81,6921399.0,0.0,228
228,82,81,6921432.0,0.0,229
229,55,81,6921491.0,0.0,230
230,81,55,6922332.0,0.0,231
231,29,78,6987500.0,0.0,232
232,78,29,6987508.0,0.0,233
233,83,2,7049545.0,0.0,234
234,29,83,7049571.0,0.0,235
235,22,2,7049812.0,0.0,236
236,83,29,7049967.0,0.0,237
237,11,32,7270148.0,0.0,238
238,84,5,7270191.0,0.0,239
239,5,84,7271472.0,0.0,240
240,5,72,7271515.0,0.0,241
241,11,72,7286671.0,0.0,242
242,72,11,7286757.0,0.0,243
243,32,11,7286806.0,0.0,244
244,85,11,7311761.0,0.0,245
245,11,85,7311769.0,0.0,246
246,77,16,7337171.0,0.0,247
247,16,77,7337181.0,0.0,248
248,61,77,7338189.0,0.0,249
249,77,61,7338216.0,0.0,250
250,42,55,7353390.0,0.0,251
251,53,82,7359469.0,0.0,252
252,86,84,7366719.0,0.0,253
253,17,84,7367361.0,0.0,254
254,1,5,7387431.0,0.0,255
255,52,5,7389303.0,0.0,256
256,5,52,7389412.0,0.0,257
257,16,5,7415759.0,0.0,258
258,87,36,7440701.0,0.0,259
259,11,88,7446821.0,0.0,260
260,88,11,7446861.0,0.0,261
261,9,36,7448802.0,0.0,262
262,36,9,7448853.0,0.0,263
263,29,53,7512285.0,0.0,264
264,4,53,7512423.0,0.0,265
265,2,53,7512479.0,0.0,266
266,5,53,7512484.0,0.0,267
267,16,53,7512502.0,0.0,268
268,19,53,7512523.0,0.0,269
269,82,53,7512532.0,0.0,270
270,81,53,7512600.0,0.0,271
271,89,53,7512687.0,0.0,272
272,40,53,7512732.0,0.0,273
273,36,87,7516868.0,0.0,274
274,1,36,7527559.0,0.0,275
275,36,1,7527582.0,0.0,276
276,84,86,7531067.0,0.0,277
277,90,86,7531218.0,0.0,278
278,86,90,7532448.0,0.0,279
279,91,11,7550211.0,0.0,280
280,11,91,7550447.0,0.0,281
281,37,74,7595950.0,0.0,282
282,50,37,7626340.0,0.0,283
283,37,50,7626405.0,0.0,284
284,79,39,7628156.0,0.0,285
285,92,93,7642393.0,0.0,286
286,93,92,7642733.0,0.0,287
287,11,36,7671313.0,0.0,288
288,36,11,7671646.0,0.0,289
289,16,93,7685470.0,0.0,290
290,94,93,7685512.0,0.0,291
291,93,94,7685712.0,0.0,292
292,26,54,7851836.0,0.0,293
293,54,26,7851892.0,0.0,294
294,90,1,7860597.0,0.0,295
295,1,90,7860673.0,0.0,296
296,4,67,7945447.0,0.0,297
297,39,79,7955924.0,0.0,298
298,37,79,7955932.0,0.0,299
299,19,90,7964642.0,0.0,300
300,90,19,7965329.0,0.0,301
301,5,80,8049925.0,0.0,302
302,95,90,8059246.0,0.0,303
303,90,95,8059252.0,0.0,304
304,72,90,8066292.0,0.0,305
305,90,72,8066444.0,0.0,306
306,96,37,8073528.0,0.0,307
307,67,4,8117999.0,0.0,308
308,37,96,8125689.0,0.0,309
309,96,11,8128529.0,0.0,310
310,11,96,8129206.0,0.0,311
311,97,5,8131905.0,0.0,312
312,5,97,8132293.0,0.0,313
313,97,90,8136894.0,0.0,314
314,90,97,8136959.0,0.0,315
315,80,72,8143849.0,0.0,316
316,72,80,8144011.0,0.0,317
317,50,72,8144455.0,0.0,318
318,72,50,8144506.0,0.0,319
319,98,37,8219609.0,0.0,320
320,37,98,8220962.0,0.0,321
321,55,11,8225600.0,0.0,322
322,72,55,8237852.0,0.0,323
323,99,11,8240294.0,0.0,324
324,95,99,8247497.0,0.0,325
325,99,95,8252134.0,0.0,326
326,11,99,8252174.0,0.0,327
327,12,90,8291187.0,0.0,328
328,90,100,8291839.0,0.0,329
329,100,90,8292306.0,0.0,330
330,90,54,8309030.0,0.0,331
331,6,1,8328195.0,0.0,332
332,101,90,8379998.0,0.0,333
333,90,101,8384389.0,0.0,334
334,101,79,8384673.0,0.0,335
335,79,5,8385381.0,0.0,336
336,5,79,8385437.0,0.0,337
337,79,101,8386475.0,0.0,338
338,52,79,8402488.0,0.0,339
339,101,1,8406062.0,0.0,340
340,1,101,8406067.0,0.0,341
341,102,79,8411081.0,0.0,342
342,79,102,8411111.0,0.0,343
343,90,49,8444633.0,0.0,344
344,95,79,8480576.0,0.0,345
345,79,95,8481178.0,0.0,346
346,103,90,8492538.0,0.0,347
347,90,103,8492548.0,0.0,348
348,104,5,8547952.0,0.0,349
349,5,104,8548023.0,0.0,350
350,1,105,8565991.0,0.0,351
351,106,55,8567280.0,0.0,352
352,107,37,8570627.0,0.0,353
353,37,107,8570703.0,0.0,354
354,93,16,8573824.0,0.0,355
355,90,12,8582973.0,0.0,356
356,58,108,8602502.0,0.0,357
357,109,54,8624274.0,0.0,358
358,110,109,8624311.0,0.0,359
359,109,110,8624362.0,0.0,360
360,49,90,8630954.0,0.0,361
361,79,1,8636419.0,0.0,362
362,1,79,8636427.0,0.0,363
363,103,79,8636448.0,0.0,364
364,79,103,8636614.0,0.0,365
365,106,37,8640098.0,0.0,366
366,37,106,8640683.0,0.0,367
367,111,90,8644179.0,0.0,368
368,112,61,8651648.0,0.0,369
369,108,58,8665302.0,0.0,370
370,113,111,8666860.0,0.0,371
371,111,113,8666860.0,0.0,372
372,49,111,8667073.0,0.0,373
373,114,79,8668752.0,0.0,374
374,115,90,8670085.0,0.0,375
375,90,115,8670175.0,0.0,376
376,93,90,8673891.0,0.0,377
377,90,93,8673968.0,0.0,378
378,79,114,8674025.0,0.0,379
379,116,37,8718003.0,0.0,380
380,37,116,8719432.0,0.0,381
381,90,109,8734315.0,0.0,382
382,109,90,8734330.0,0.0,383
383,117,93,8734510.0,0.0,384
384,93,117,8734516.0,0.0,385
385,11,42,8738452.0,0.0,386
386,42,11,8738582.0,0.0,387
387,90,37,8802213.0,0.0,388
388,61,112,8805088.0,0.0,389
389,37,90,8812347.0,0.0,390
390,5,83,8814164.0,0.0,391
391,83,5,8819982.0,0.0,392
392,80,5,8820382.0,0.0,393
393,118,55,8830147.0,0.0,394
394,55,118,8830170.0,0.0,395
395,109,83,8886155.0,0.0,396
396,83,109,8888670.0,0.0,397
397,105,83,8904138.0,0.0,398
398,105,54,8905008.0,0.0,399
399,54,105,8905350.0,0.0,400
400,54,85,8905372.0,0.0,401
401,54,90,8905390.0,0.0,402
402,83,105,8905477.0,0.0,403
403,12,83,8927955.0,0.0,404
404,119,11,8928026.0,0.0,405
405,11,119,8928038.0,0.0,406
406,83,12,8934284.0,0.0,407
407,61,90,9010117.0,0.0,408
408,90,61,9010124.0,0.0,409
409,116,90,9023353.0,0.0,410
410,90,116,9023926.0,0.0,411
411,11,5,9025344.0,0.0,412
412,5,11,9025434.0,0.0,413
413,120,90,9069773.0,0.0,414
414,90,120,9069948.0,0.0,415
415,121,37,9072165.0,0.0,416
416,37,121,9072181.0,0.0,417
417,120,37,9073585.0,0.0,418
418,37,120,9073605.0,0.0,419
419,109,1,9104523.0,0.0,420
420,1,109,9104538.0,0.0,421
421,37,49,9158003.0,0.0,422
422,58,102,9189426.0,0.0,423
423,57,102,9189515.0,0.0,424
424,102,57,9189632.0,0.0,425
425,122,5,9245398.0,0.0,426
426,5,122,9245406.0,0.0,427
427,123,111,9271551.0,0.0,428
428,111,123,9271768.0,0.0,429
429,123,1,9278703.0,0.0,430
430,1,123,9278781.0,0.0,431
431,61,79,9335793.0,0.0,432
432,124,37,9342967.0,0.0,433
433,37,124,9343002.0,0.0,434
434,125,37,9347678.0,0.0,435
435,37,125,9347795.0,0.0,436
436,126,90,9369500.0,0.0,437
437,90,126,9369547.0,0.0,438
438,109,58,9382067.0,0.0,439
439,127,101,9403326.0,0.0,440
440,101,127,9403533.0,0.0,441
441,128,28,9404652.0,0.0,442
442,28,128,9405658.0,0.0,443
443,123,50,9411622.0,0.0,444
444,50,123,9411647.0,0.0,445
445,123,93,9412605.0,0.0,446
446,93,123,9412605.0,0.0,447
447,61,55,9412877.0,0.0,448
448,129,55,9415518.0,0.0,449
449,6,50,9423138.0,0.0,450
450,130,93,9423482.0,0.0,451
451,93,130,9425239.0,0.0,452
452,131,37,9425736.0,0.0,453
453,55,129,9425775.0,0.0,454
454,115,123,9452168.0,0.0,455
455,123,115,9452225.0,0.0,456
456,11,132,9466245.0,0.0,457
457,133,28,9498763.0,0.0,458
458,103,119,9515333.0,0.0,459
459,119,103,9515357.0,0.0,460
460,123,11,9517638.0,0.0,461
461,134,119,9536403.0,0.0,462
462,119,134,9536449.0,0.0,463
463,87,109,9553544.0,0.0,464
464,109,87,9553557.0,0.0,465
465,135,103,9601759.0,0.0,466
466,103,135,9601771.0,0.0,467
467,5,49,9602288.0,0.0,468
468,136,49,9602298.0,0.0,469
469,49,136,9602312.0,0.0,470
470,59,49,9602380.0,0.0,471
471,49,59,9602386.0,0.0,472
472,130,102,9632686.0,0.0,473
473,130,109,9632881.0,0.0,474
474,109,130,9633052.0,0.0,475
475,102,130,9633104.0,0.0,476
476,137,123,9637000.0,0.0,477
477,123,137,9637084.0,0.0,478
478,37,131,9638863.0,0.0,479
479,58,109,9656204.0,0.0,480
480,102,103,9685023.0,0.0,481
481,103,102,9685185.0,0.0,482
482,107,55,9686849.0,0.0,483
483,55,107,9686873.0,0.0,484
484,115,1,9687803.0,0.0,485
485,1,115,9687812.0,0.0,486
486,30,5,9708442.0,0.0,487
487,138,90,9789341.0,0.0,488
488,90,138,9789378.0,0.0,489
489,138,94,9790721.0,0.0,490
490,94,138,9790760.0,0.0,491
491,139,90,9792478.0,0.0,492
492,90,139,9792499.0,0.0,493
493,102,94,9796358.0,0.0,494
494,94,102,9796572.0,0.0,495
495,140,107,9799208.0,0.0,496
496,107,140,9799222.0,0.0,497
497,138,103,9799660.0,0.0,498
498,103,138,9799732.0,0.0,499
499,141,138,9801555.0,0.0,500
500,138,141,9801639.0,0.0,501
501,141,102,9802383.0,0.0,502
502,102,141,9802491.0,0.0,503
503,50,101,9843409.0,0.0,504
504,101,50,9843420.0,0.0,505
505,11,142,9845899.0,0.0,506
506,142,11,9846302.0,0.0,507
507,11,57,9846506.0,0.0,508
508,54,11,9851737.0,0.0,509
509,11,54,9851763.0,0.0,510
510,136,106,9859469.0,0.0,511
511,106,136,9861347.0,0.0,512
512,143,11,9909996.0,0.0,513
513,11,143,9910200.0,0.0,514
514,28,133,9936380.0,0.0,515
515,144,141,9962689.0,0.0,516
516,141,144,9962816.0,0.0,517
517,145,94,9963042.0,0.0,518
518,94,145,9963359.0,0.0,519
519,11,146,9964200.0,0.0,520
520,146,11,9964207.0,0.0,521
521,103,54,10033696.0,0.0,522
522,147,11,10041688.0,0.0,523
523,11,147,10041697.0,0.0,524
524,148,61,10048037.0,0.0,525
525,61,148,10048563.0,0.0,526
526,149,61,10062207.0,0.0,527
527,61,149,10062247.0,0.0,528
528,79,61,10194757.0,0.0,529
529,150,61,10196133.0,0.0,530
530,61,150,10196143.0,0.0,531
531,93,61,10205010.0,0.0,532
532,61,93,10205054.0,0.0,533
533,130,2,10206087.0,0.0,534
534,11,79,10249015.0,0.0,535
535,128,61,10279940.0,0.0,536
536,61,128,10284992.0,0.0,537
537,151,102,10288842.0,0.0,538
538,102,151,10288877.0,0.0,539
539,139,55,10289360.0,0.0,540
540,55,139,10289413.0,0.0,541
541,5,1,10314985.0,0.0,542
542,17,39,10315145.0,0.0,543
543,135,55,10370645.0,0.0,544
544,24,11,10437162.0,0.0,545
545,152,55,10438801.0,0.0,546
546,55,152,10448479.0,0.0,547
547,153,55,10453152.0,0.0,548
548,135,153,10453180.0,0.0,549
549,55,153,10453281.0,0.0,550
550,153,135,10454119.0,0.0,551
551,154,11,10491026.0,0.0,552
552,11,154,10491048.0,0.0,553
553,55,20,10493362.0,0.0,554
554,155,59,10516133.0,0.0,555
555,59,155,10516157.0,0.0,556
556,20,55,10525387.0,0.0,557
557,150,55,10528805.0,0.0,558
558,115,11,10670999.0,0.0,559
559,11,115,10671004.0,0.0,560
560,156,55,10708174.0,0.0,561
561,157,55,10743551.0,0.0,562
562,55,157,10743743.0,0.0,563
563,158,11,10773649.0,0.0,564
564,11,158,10774040.0,0.0,565
565,156,90,10801025.0,0.0,566
566,90,156,10801205.0,0.0,567
567,11,24,10942299.0,0.0,568
568,159,153,10967324.0,0.0,569
569,153,159,10969214.0,0.0,570
570,160,72,10984512.0,0.0,571
571,72,160,10984909.0,0.0,572
572,161,101,10989937.0,0.0,573
573,101,161,10990771.0,0.0,574
574,162,11,10990776.0,0.0,575
575,55,101,10991578.0,0.0,576
576,79,11,10998484.0,0.0,577
577,163,55,11002456.0,0.0,578
578,159,164,11019891.0,0.0,579
579,164,159,11020226.0,0.0,580
580,11,165,11050191.0,0.0,581
581,59,158,11088283.0,0.0,582
582,49,55,11090392.0,0.0,583
583,55,49,11090553.0,0.0,584
584,11,49,11091101.0,0.0,585
585,166,55,11160470.0,0.0,586
586,167,11,11169972.0,0.0,587
587,11,167,11172734.0,0.0,588
588,102,101,11217843.0,0.0,589
589,101,102,11217857.0,0.0,590
590,101,55,11231583.0,0.0,591
591,164,11,11326138.0,0.0,592
592,166,109,11410973.0,0.0,593
593,11,168,11466943.0,0.0,594
594,165,11,11478225.0,0.0,595
595,67,11,11503212.0,0.0,596
596,136,61,11514124.0,1.0,597
597,136,158,11514226.0,1.0,598
598,136,109,11514349.0,1.0,599
599,11,67,11547195.0,0.0,600
600,55,42,11574051.0,0.0,601
601,169,160,11597440.0,0.0,602
602,9,158,11597979.0,0.0,603
603,158,9,11598001.0,0.0,604
604,160,169,11602901.0,0.0,605
605,109,61,11606002.0,0.0,606
606,61,109,11606546.0,0.0,607
607,55,61,11615474.0,0.0,608
608,59,109,11622493.0,0.0,609
609,169,124,11627334.0,0.0,610
610,11,164,11680275.0,0.0,611
611,170,160,11686302.0,0.0,612
612,160,170,11686328.0,0.0,613
613,166,170,11689660.0,0.0,614
614,170,55,11691647.0,0.0,615
615,55,170,11691716.0,0.0,616
616,95,71,11691929.0,0.0,617
617,171,55,11692029.0,0.0,618
618,55,171,11692091.0,0.0,619
619,71,95,11692861.0,0.0,620
620,11,170,11694704.0,0.0,621
621,90,170,11694736.0,0.0,622
622,20,170,11695092.0,0.0,623
623,112,102,11755503.0,0.0,624
624,102,112,11756326.0,0.0,625
625,79,24,11761818.0,0.0,626
626,172,94,11763445.0,0.0,627
627,173,102,11777791.0,0.0,628
628,102,173,11777996.0,0.0,629
629,170,20,11779071.0,0.0,630
630,170,11,11781353.0,0.0,631
631,111,94,11788065.0,0.0,632
632,136,11,11790645.0,1.0,633
633,109,29,11811311.0,0.0,634
634,29,109,11811363.0,0.0,635
635,174,172,11843021.0,0.0,636
636,172,174,11844409.0,0.0,637
637,81,131,11847093.0,0.0,638
638,160,112,11863863.0,0.0,639
639,168,20,11901073.0,0.0,640
640,175,55,11906921.0,0.0,641
641,176,55,11907721.0,0.0,642
642,55,176,11907783.0,0.0,643
643,170,166,11925559.0,0.0,644
644,55,175,11926163.0,0.0,645
645,6,175,11926304.0,0.0,646
646,136,94,11951621.0,1.0,647
647,177,133,11993571.0,0.0,648
648,133,177,11993596.0,0.0,649
649,79,177,11993633.0,0.0,650
650,178,133,12003152.0,0.0,651
651,179,5,12088037.0,0.0,652
652,5,55,12091166.0,0.0,653
653,11,55,12091171.0,0.0,654
654,1,29,12091391.0,0.0,655
655,133,160,12097434.0,0.0,656
656,160,133,12097585.0,0.0,657
657,180,55,12099113.0,0.0,658
658,181,5,12112689.0,0.0,659
659,5,181,12112773.0,0.0,660
660,166,181,12112814.0,0.0,661
661,5,20,12123825.0,0.0,662
662,177,20,12123959.0,0.0,663
663,20,177,12124112.0,0.0,664
664,90,5,12124321.0,0.0,665
665,182,5,12127931.0,0.0,666
666,5,182,12128017.0,0.0,667
667,183,55,12197983.0,0.0,668
668,28,181,12205266.0,0.0,669
669,172,55,12211192.0,0.0,670
670,143,157,12271762.0,0.0,671
671,157,143,12272183.0,0.0,672
672,184,55,12279571.0,0.0,673
673,185,55,12280551.0,0.0,674
674,55,185,12281178.0,0.0,675
675,186,11,12327687.0,0.0,676
676,61,5,12358237.0,0.0,677
677,5,61,12358435.0,0.0,678
678,5,146,12365962.0,0.0,679
679,109,59,12371710.0,0.0,680
680,128,20,12375741.0,0.0,681
681,187,164,12376507.0,0.0,682
682,164,187,12376532.0,0.0,683
683,11,186,12388101.0,0.0,684
684,188,55,12442066.0,0.0,685
685,55,188,12442598.0,0.0,686
686,189,164,12453030.0,0.0,687
687,164,189,12453459.0,0.0,688
688,11,190,12502221.0,0.0,689
689,11,191,12532883.0,0.0,690
690,160,61,12543316.0,0.0,691
691,61,160,12543332.0,0.0,692
692,192,160,12578883.0,0.0,693
693,160,192,12579357.0,0.0,694
694,193,160,12585177.0,0.0,695
695,160,193,12585895.0,0.0,696
696,194,109,12621285.0,0.0,697
697,109,194,12621468.0,0.0,698
698,195,29,12624722.0,0.0,699
699,50,195,12624739.0,0.0,700
700,29,195,12624746.0,0.0,701
701,94,160,12655346.0,0.0,702
702,160,94,12655367.0,0.0,703
703,11,1,12656788.0,0.0,704
704,55,1,12656793.0,0.0,705
705,59,1,12656826.0,0.0,706
706,53,1,12656848.0,0.0,707
707,1,11,12657256.0,0.0,708
708,29,11,12657262.0,0.0,709
709,37,11,12657273.0,0.0,710
710,12,11,12657315.0,0.0,711
711,47,11,12657387.0,0.0,712
712,59,11,12657415.0,0.0,713
713,59,188,12659316.0,0.0,714
714,196,164,12659547.0,0.0,715
715,164,196,12659560.0,0.0,716
716,188,59,12659563.0,0.0,717
717,197,185,12694858.0,0.0,718
718,102,29,12697061.0,0.0,719
719,29,102,12697129.0,0.0,720
720,185,197,12699250.0,0.0,721
721,198,55,12703174.0,0.0,722
722,55,198,12703245.0,0.0,723
723,1,94,12731024.0,0.0,724
724,11,162,12731726.0,0.0,725
725,50,5,12733482.0,0.0,726
726,5,50,12733703.0,0.0,727
727,199,160,12756467.0,0.0,728
728,55,199,12757129.0,0.0,729
729,42,160,12763939.0,0.0,730
730,160,42,12763992.0,0.0,731
731,55,200,12769790.0,0.0,732
732,200,55,12769804.0,0.0,733
733,57,162,12770603.0,0.0,734
734,83,42,12770766.0,0.0,735
735,57,109,12774260.0,0.0,736
736,201,5,12776066.0,0.0,737
737,57,197,12783735.0,0.0,738
738,202,24,12785499.0,0.0,739
739,24,202,12785874.0,0.0,740
740,203,5,12801866.0,0.0,741
741,5,203,12802023.0,0.0,742
742,197,57,12802527.0,0.0,743
743,50,57,12802614.0,0.0,744
744,162,57,12802638.0,0.0,745
745,109,57,12802669.0,0.0,746
746,58,57,12802740.0,0.0,747
747,55,183,12813662.0,0.0,748
748,12,47,12828045.0,0.0,749
749,204,24,12840726.0,0.0,750
750,24,204,12840800.0,0.0,751
751,201,199,12854745.0,0.0,752
752,199,201,12855124.0,0.0,753
753,205,201,12862023.0,0.0,754
754,201,205,12862047.0,0.0,755
755,206,55,12865728.0,0.0,756
756,205,55,12866333.0,0.0,757
757,55,205,12866409.0,0.0,758
758,132,11,12870599.0,0.0,759
759,164,123,12875437.0,0.0,760
760,123,164,12875535.0,0.0,761
761,199,55,12879488.0,0.0,762
762,117,123,12890561.0,0.0,763
763,207,173,12894594.0,0.0,764
764,173,207,12894754.0,0.0,765
765,208,55,12961796.0,0.0,766
766,55,208,12961923.0,0.0,767
767,209,55,12962242.0,0.0,768
768,55,209,12962276.0,0.0,769
769,66,210,12971022.0,0.0,770
770,11,102,12994792.0,0.0,771
771,102,11,12994843.0,0.0,772
772,189,5,12995767.0,0.0,773
773,5,189,12996016.0,0.0,774
774,201,206,13004550.0,0.0,775
775,206,201,13004580.0,0.0,776
776,70,55,13036627.0,0.0,777
777,55,70,13037603.0,0.0,778
